# Time-averaged data for fix CPR
# TimeStep c_VIR[1] c_VIR[2] c_VIR[3] c_VIR[4] c_VIR[5] c_VIR[6]
66099 -155.767 -271.384 -234.41 51.4211 8.80596 -0.631497
66100 -156.425 -271.285 -234.555 51.3373 9.39001 -0.726558
66101 -157.113 -271.205 -234.71 51.2712 9.93907 -0.847679
66102 -157.784 -271.109 -234.856 51.1969 10.4758 -0.984498
66103 -158.531 -271.057 -234.994 51.1173 11.0129 -1.11745
66104 -159.294 -271.022 -235.122 51.0441 11.5335 -1.25667
66105 -160.083 -271.008 -235.277 50.9734 12.0471 -1.42122
66106 -160.891 -270.988 -235.401 50.8852 12.5428 -1.56816
66107 -161.712 -270.98 -235.544 50.816 13.002 -1.73471
66108 -162.579 -270.996 -235.716 50.7403 13.4618 -1.91522
66109 -163.455 -271.015 -235.882 50.6621 13.9204 -2.10433
66110 -164.353 -271.033 -236.052 50.5834 14.3451 -2.30376
66111 -165.303 -271.108 -236.234 50.5157 14.7491 -2.51193
66112 -166.278 -271.183 -236.43 50.4269 15.1538 -2.73496
66113 -167.265 -271.279 -236.621 50.36 15.5183 -2.96674
66114 -168.299 -271.447 -236.824 50.308 15.8711 -3.21293
66115 -169.345 -271.592 -237.005 50.2385 16.201 -3.47114
66116 -170.399 -271.735 -237.22 50.1828 16.503 -3.72477
66117 -171.496 -271.886 -237.433 50.1264 16.7982 -3.96975
66118 -172.59 -272.065 -237.681 50.0608 17.068 -4.25152
66119 -173.732 -272.285 -237.93 50.0016 17.3236 -4.53668
66120 -174.864 -272.5 -238.172 49.9433 17.5461 -4.83466
66121 -176.066 -272.709 -238.419 49.8891 17.7622 -5.12049
66122 -177.266 -272.956 -238.678 49.838 17.9505 -5.43091
66123 -178.506 -273.229 -238.919 49.7823 18.1031 -5.74965
66124 -179.766 -273.533 -239.229 49.7439 18.2412 -6.08548
66125 -181.052 -273.841 -239.515 49.686 18.3612 -6.41871
66126 -182.347 -274.168 -239.819 49.6546 18.4644 -6.77321
66127 -183.675 -274.482 -240.138 49.6277 18.5259 -7.14284
66128 -185.032 -274.814 -240.475 49.5814 18.5849 -7.50839
66129 -186.353 -275.145 -240.8 49.5505 18.6173 -7.88305
66130 -187.724 -275.512 -241.134 49.5286 18.6182 -8.26998
66131 -189.124 -275.889 -241.491 49.4848 18.6002 -8.64766
66132 -190.532 -276.263 -241.873 49.4538 18.5507 -9.03036
66133 -191.966 -276.616 -242.27 49.4332 18.4973 -9.43261
66134 -193.423 -276.998 -242.714 49.4161 18.4013 -9.83547
66135 -194.898 -277.394 -243.123 49.4026 18.2805 -10.2569
66136 -196.358 -277.808 -243.544 49.3743 18.1455 -10.6741
66137 -197.864 -278.213 -243.963 49.3493 17.9943 -11.0893
66138 -199.376 -278.69 -244.46 49.3076 17.8096 -11.4886
66139 -200.897 -279.144 -244.943 49.2787 17.605 -11.9318
66140 -202.398 -279.581 -245.422 49.2576 17.3684 -12.3702
66141 -203.922 -279.972 -245.92 49.2418 17.1342 -12.8188
66142 -205.456 -280.363 -246.406 49.2345 16.8634 -13.2597
66143 -207.016 -280.812 -246.968 49.2212 16.5796 -13.7045
66144 -208.572 -281.241 -247.527 49.2059 16.257 -14.1789
66145 -210.129 -281.666 -248.112 49.1958 15.9226 -14.6517
66146 -211.703 -282.091 -248.732 49.1891 15.5631 -15.11
66147 -213.27 -282.488 -249.335 49.1719 15.1741 -15.5717
66148 -214.853 -282.902 -249.954 49.1694 14.7618 -16.0502
66149 -216.478 -283.329 -250.606 49.1561 14.3223 -16.5133
66150 -218.058 -283.748 -251.233 49.1458 13.8852 -16.9931
66151 -219.666 -284.192 -251.924 49.1318 13.4168 -17.4543
66152 -221.292 -284.61 -252.612 49.1411 12.9196 -17.9293
66153 -222.849 -285.015 -253.32 49.1331 12.3904 -18.4309
66154 -224.435 -285.422 -254.035 49.116 11.8502 -18.9406
66155 -226.034 -285.814 -254.789 49.0955 11.2989 -19.4225
66156 -227.637 -286.168 -255.55 49.0692 10.7141 -19.8962
66157 -229.273 -286.593 -256.342 49.0499 10.1185 -20.4001
66158 -230.864 -286.938 -257.103 49.0184 9.50914 -20.8968
66159 -232.436 -287.316 -257.87 49.0034 8.87512 -21.405
66160 -234.02 -287.621 -258.683 48.9808 8.21759 -21.8882
66161 -235.588 -287.938 -259.484 48.9585 7.55157 -22.3768
66162 -237.15 -288.287 -260.271 48.9197 6.86158 -22.8687
66163 -238.701 -288.575 -261.11 48.873 6.15829 -23.3657
66164 -240.235 -288.879 -261.957 48.8144 5.43746 -23.8559
66165 -241.765 -289.15 -262.807 48.7548 4.68966 -24.345
66166 -243.307 -289.401 -263.679 48.6937 3.92553 -24.8234
66167 -244.798 -289.652 -264.542 48.6244 3.1422 -25.306
66168 -246.279 -289.851 -265.394 48.5637 2.35208 -25.7845
66169 -247.775 -290.06 -266.289 48.4859 1.53145 -26.2769
66170 -249.247 -290.262 -267.191 48.3989 0.710661 -26.7639
66171 -250.675 -290.402 -268.057 48.3218 -0.15366 -27.2296
66172 -252.069 -290.541 -268.929 48.2246 -1.01983 -27.6781
66173 -253.476 -290.676 -269.862 48.1234 -1.89948 -28.1333
66174 -254.834 -290.774 -270.774 48.0193 -2.79076 -28.583
66175 -256.22 -290.887 -271.709 47.917 -3.68766 -29.0507
66176 -257.546 -290.973 -272.63 47.7779 -4.6176 -29.5305
66177 -258.891 -291.048 -273.573 47.6472 -5.53582 -29.9767
66178 -260.19 -291.076 -274.502 47.5043 -6.4863 -30.4311
66179 -261.451 -291.097 -275.42 47.3564 -7.44383 -30.8821
66180 -262.67 -291.101 -276.316 47.207 -8.41484 -31.3002
66181 -263.9 -291.088 -277.259 47.0625 -9.38821 -31.7327
66182 -265.08 -291.038 -278.162 46.8882 -10.3837 -32.156
66183 -266.231 -290.969 -279.088 46.7073 -11.3924 -32.5889
66184 -267.354 -290.884 -279.999 46.5168 -12.4122 -33.0018
66185 -268.457 -290.759 -280.888 46.3223 -13.4498 -33.4061
66186 -269.509 -290.641 -281.767 46.1353 -14.5006 -33.8238
66187 -270.552 -290.477 -282.634 45.8972 -15.5316 -34.2343
66188 -271.522 -290.297 -283.521 45.6803 -16.5879 -34.6369
66189 -272.452 -290.085 -284.41 45.4373 -17.6565 -35.015
66190 -273.357 -289.842 -285.291 45.1773 -18.739 -35.3958
66191 -274.251 -289.607 -286.152 44.9129 -19.8367 -35.7835
66192 -275.092 -289.336 -286.99 44.633 -20.9239 -36.1684
66193 -275.892 -289.027 -287.828 44.3389 -22.0231 -36.5333
66194 -276.635 -288.684 -288.623 44.0627 -23.1419 -36.8927
66195 -277.334 -288.272 -289.402 43.759 -24.2966 -37.2595
66196 -278.043 -287.901 -290.189 43.4327 -25.4454 -37.6218
66197 -278.677 -287.472 -290.948 43.1077 -26.5929 -37.9682
66198 -279.251 -286.997 -291.711 42.7553 -27.7406 -38.3094
66199 -279.782 -286.516 -292.45 42.3844 -28.9164 -38.6395
66200 -280.299 -285.977 -293.166 42.008 -30.0756 -38.9923
66201 -280.742 -285.407 -293.837 41.6234 -31.2391 -39.2975
66202 -281.151 -284.805 -294.516 41.2235 -32.4117 -39.6122
66203 -281.527 -284.173 -295.178 40.7876 -33.6047 -39.9305
66204 -281.859 -283.551 -295.824 40.3708 -34.8016 -40.2314
66205 -282.129 -282.857 -296.448 39.9412 -35.9968 -40.5338
66206 -282.307 -282.168 -297.012 39.4646 -37.2118 -40.8327
66207 -282.471 -281.42 -297.573 38.9803 -38.4143 -41.1262
66208 -282.578 -280.671 -298.096 38.4901 -39.6306 -41.4101
66209 -282.628 -279.838 -298.587 37.9938 -40.8343 -41.6918
66210 -282.635 -278.986 -299.051 37.4844 -42.0614 -41.9403
66211 -282.621 -278.072 -299.517 36.9421 -43.2922 -42.2167
66212 -282.527 -277.109 -299.927 36.4 -44.5367 -42.4806
66213 -282.371 -276.14 -300.302 35.8357 -45.7653 -42.7455
66214 -282.19 -275.141 -300.651 35.2644 -47.0016 -42.9978
66215 -281.945 -274.105 -300.964 34.6781 -48.2529 -43.2402
66216 -281.679 -273.033 -301.251 34.081 -49.5051 -43.4741
66217 -281.329 -271.97 -301.509 33.4529 -50.7657 -43.708
66218 -280.947 -270.836 -301.744 32.823 -52.0086 -43.9271
66219 -280.529 -269.648 -301.922 32.168 -53.2566 -44.1365
66220 -280.041 -268.444 -302.092 31.4881 -54.5007 -44.3572
66221 -279.527 -267.197 -302.185 30.8133 -55.7653 -44.5663
66222 -278.972 -265.911 -302.275 30.1241 -57.0222 -44.7768
66223 -278.36 -264.628 -302.375 29.4102 -58.2811 -44.9763
66224 -277.676 -263.298 -302.419 28.6852 -59.5305 -45.1809
66225 -276.954 -261.918 -302.429 27.9397 -60.7722 -45.3974
66226 -276.18 -260.545 -302.381 27.202 -62.0127 -45.5929
66227 -275.394 -259.105 -302.332 26.4403 -63.268 -45.7793
66228 -274.539 -257.652 -302.224 25.6679 -64.523 -45.9481
66229 -273.612 -256.114 -302.101 24.8964 -65.7672 -46.1256
66230 -272.681 -254.585 -301.927 24.0892 -67.0144 -46.3102
66231 -271.708 -253.017 -301.729 23.2645 -68.2528 -46.4917
66232 -270.655 -251.428 -301.496 22.448 -69.4877 -46.6646
66233 -269.577 -249.82 -301.254 21.6084 -70.7133 -46.8375
66234 -268.451 -248.184 -300.998 20.7575 -71.9322 -47.0047
66235 -267.297 -246.485 -300.66 19.8933 -73.1523 -47.1655
66236 -266.131 -244.783 -300.314 19.015 -74.3734 -47.3218
66237 -264.877 -243.029 -299.877 18.1164 -75.5774 -47.4727
66238 -263.621 -241.268 -299.459 17.2166 -76.7865 -47.627
66239 -262.311 -239.465 -299.026 16.3179 -77.9803 -47.773
66240 -260.998 -237.644 -298.555 15.4085 -79.1716 -47.9127
66241 -259.647 -235.827 -298.074 14.4751 -80.3617 -48.0492
66242 -258.26 -233.971 -297.544 13.5449 -81.5204 -48.1798
66243 -256.835 -232.093 -296.973 12.6075 -82.6893 -48.3185
66244 -255.422 -230.195 -296.393 11.6395 -83.8357 -48.4644
66245 -253.937 -228.277 -295.758 10.6747 -84.9799 -48.5941
66246 -252.418 -226.343 -295.099 9.70225 -86.1286 -48.7234
66247 -250.894 -224.39 -294.408 8.71725 -87.2505 -48.8549
66248 -249.374 -222.43 -293.683 7.75477 -88.361 -48.9835
66249 -247.787 -220.446 -292.976 6.76948 -89.4627 -49.1215
66250 -246.202 -218.444 -292.236 5.77574 -90.5553 -49.2439
66251 -244.583 -216.384 -291.468 4.75887 -91.6276 -49.3786
66252 -242.976 -214.373 -290.68 3.74736 -92.6824 -49.5182
66253 -241.353 -212.328 -289.872 2.72991 -93.7376 -49.6317
66254 -239.705 -210.267 -289.016 1.70788 -94.7727 -49.766
66255 -238.033 -208.185 -288.161 0.688605 -95.7842 -49.8825
66256 -236.352 -206.098 -287.251 -0.330186 -96.7915 -49.9931
66257 -234.614 -204 -286.34 -1.34711 -97.7794 -50.1156
66258 -232.922 -201.94 -285.437 -2.36098 -98.7476 -50.2442
66259 -231.256 -199.832 -284.484 -3.38177 -99.717 -50.3768
66260 -229.557 -197.737 -283.506 -4.39912 -100.653 -50.5071
66261 -227.855 -195.634 -282.505 -5.41487 -101.573 -50.6337
66262 -226.162 -193.544 -281.514 -6.41551 -102.465 -50.7666
66263 -224.463 -191.467 -280.522 -7.42818 -103.339 -50.8977
66264 -222.763 -189.386 -279.48 -8.42809 -104.189 -51.017
66265 -221.078 -187.332 -278.43 -9.427 -105.033 -51.1436
66266 -219.367 -185.229 -277.357 -10.399 -105.854 -51.2681
66267 -217.689 -183.224 -276.294 -11.3896 -106.654 -51.4006
66268 -216.001 -181.176 -275.213 -12.3642 -107.434 -51.5208
66269 -214.317 -179.139 -274.101 -13.326 -108.191 -51.6455
66270 -212.63 -177.116 -272.997 -14.2743 -108.926 -51.7946
66271 -210.985 -175.127 -271.878 -15.225 -109.644 -51.9246
66272 -209.334 -173.13 -270.684 -16.1749 -110.36 -52.0741
66273 -207.699 -171.148 -269.548 -17.0917 -111.031 -52.2326
66274 -206.081 -169.181 -268.371 -18.0032 -111.688 -52.3721
66275 -204.48 -167.216 -267.165 -18.8916 -112.34 -52.513
66276 -202.912 -165.267 -265.967 -19.7693 -112.944 -52.6563
66277 -201.369 -163.349 -264.762 -20.6454 -113.537 -52.8031
66278 -199.794 -161.426 -263.574 -21.4666 -114.103 -52.9533
66279 -198.27 -159.528 -262.353 -22.3035 -114.64 -53.1018
66280 -196.765 -157.69 -261.131 -23.1352 -115.159 -53.2631
66281 -195.261 -155.88 -259.918 -23.9586 -115.644 -53.4478
66282 -193.801 -154.078 -258.715 -24.7392 -116.123 -53.6155
66283 -192.366 -152.284 -257.491 -25.5097 -116.588 -53.779
66284 -190.941 -150.52 -256.242 -26.25 -117.026 -53.9506
66285 -189.564 -148.801 -255.028 -26.9828 -117.426 -54.1221
66286 -188.196 -147.115 -253.751 -27.6764 -117.802 -54.294
66287 -186.879 -145.444 -252.466 -28.3526 -118.165 -54.462
66288 -185.58 -143.815 -251.196 -29.001 -118.477 -54.6462
66289 -184.298 -142.224 -249.915 -29.6425 -118.779 -54.8237
66290 -183.039 -140.653 -248.677 -30.2501 -119.056 -55.0058
66291 -181.817 -139.119 -247.454 -30.8575 -119.305 -55.2077
66292 -180.62 -137.581 -246.162 -31.4168 -119.534 -55.4127
66293 -179.449 -136.107 -244.894 -31.9402 -119.752 -55.6007
66294 -178.292 -134.651 -243.641 -32.4526 -119.954 -55.7936
66295 -177.174 -133.266 -242.361 -32.9305 -120.12 -55.9903
66296 -176.12 -131.883 -241.067 -33.391 -120.247 -56.1766
66297 -175.063 -130.559 -239.799 -33.8198 -120.367 -56.3732
66298 -174.044 -129.263 -238.508 -34.2471 -120.455 -56.5819
66299 -173.043 -127.98 -237.198 -34.6365 -120.512 -56.7755
66300 -172.087 -126.723 -235.892 -34.9865 -120.54 -56.9778
66301 -171.133 -125.513 -234.559 -35.3281 -120.545 -57.1787
66302 -170.221 -124.338 -233.266 -35.6255 -120.524 -57.3691
66303 -169.375 -123.185 -231.938 -35.9144 -120.489 -57.5717
66304 -168.524 -122.108 -230.646 -36.1768 -120.428 -57.7635
66305 -167.686 -121.046 -229.339 -36.4102 -120.321 -57.9696
66306 -166.883 -120.03 -228.066 -36.6079 -120.203 -58.1663
66307 -166.122 -119.022 -226.757 -36.7992 -120.068 -58.382
66308 -165.398 -118.107 -225.464 -36.9381 -119.91 -58.5963
66309 -164.674 -117.169 -224.145 -37.0834 -119.723 -58.8106
66310 -163.969 -116.304 -222.816 -37.184 -119.509 -59.0211
66311 -163.298 -115.46 -221.558 -37.2667 -119.272 -59.2125
66312 -162.673 -114.654 -220.245 -37.3043 -119.014 -59.3862
66313 -162.057 -113.866 -218.938 -37.3297 -118.74 -59.574
66314 -161.5 -113.123 -217.661 -37.3365 -118.449 -59.7443
66315 -160.972 -112.457 -216.379 -37.3107 -118.098 -59.923
66316 -160.451 -111.805 -215.134 -37.2645 -117.751 -60.0937
66317 -159.931 -111.121 -213.815 -37.2331 -117.376 -60.2568
66318 -159.432 -110.553 -212.542 -37.1564 -116.99 -60.4318
66319 -158.909 -109.933 -211.257 -37.0744 -116.578 -60.6062
66320 -158.465 -109.372 -209.973 -36.9445 -116.127 -60.7796
66321 -158.052 -108.877 -208.721 -36.7998 -115.679 -60.9395
66322 -157.692 -108.404 -207.458 -36.6278 -115.201 -61.0745
66323 -157.267 -107.949 -206.153 -36.4333 -114.693 -61.2315
66324 -156.89 -107.54 -204.9 -36.2164 -114.17 -61.3726
66325 -156.541 -107.182 -203.631 -35.9809 -113.624 -61.4869
66326 -156.239 -106.828 -202.373 -35.7287 -113.061 -61.6036
66327 -155.925 -106.538 -201.145 -35.477 -112.491 -61.7209
66328 -155.622 -106.247 -199.895 -35.1924 -111.896 -61.8296
66329 -155.326 -105.985 -198.65 -34.9005 -111.292 -61.9261
66330 -155.064 -105.748 -197.434 -34.5998 -110.661 -61.9982
66331 -154.802 -105.551 -196.227 -34.2785 -110.009 -62.0842
66332 -154.554 -105.382 -195.004 -33.9468 -109.345 -62.1463
66333 -154.313 -105.215 -193.799 -33.5962 -108.666 -62.2071
66334 -154.076 -105.1 -192.583 -33.2332 -107.955 -62.2467
66335 -153.852 -105.018 -191.387 -32.8469 -107.227 -62.2965
66336 -153.629 -104.939 -190.212 -32.4574 -106.489 -62.3353
66337 -153.405 -104.876 -189.024 -32.0565 -105.73 -62.3437
66338 -153.245 -104.809 -187.851 -31.6458 -104.938 -62.34
66339 -153.065 -104.807 -186.738 -31.241 -104.144 -62.3322
66340 -152.896 -104.818 -185.613 -30.8042 -103.338 -62.3311
66341 -152.708 -104.866 -184.47 -30.3644 -102.524 -62.3078
66342 -152.561 -104.936 -183.336 -29.9143 -101.703 -62.2653
66343 -152.461 -105.038 -182.197 -29.4508 -100.864 -62.2092
66344 -152.328 -105.16 -181.092 -28.9803 -100.014 -62.1256
66345 -152.214 -105.282 -179.995 -28.5238 -99.1327 -62.0399
66346 -152.119 -105.474 -178.946 -28.0571 -98.2573 -61.9612
66347 -152.063 -105.659 -177.86 -27.5915 -97.3604 -61.8505
66348 -151.973 -105.882 -176.802 -27.1086 -96.451 -61.7377
66349 -151.882 -106.068 -175.779 -26.6316 -95.5278 -61.603
66350 -151.803 -106.297 -174.741 -26.1518 -94.5937 -61.4543
66351 -151.751 -106.554 -173.709 -25.6532 -93.6602 -61.2946
66352 -151.668 -106.817 -172.718 -25.1536 -92.7041 -61.1157
66353 -151.625 -107.06 -171.726 -24.655 -91.7326 -60.9153
66354 -151.556 -107.32 -170.783 -24.1334 -90.7461 -60.7218
66355 -151.499 -107.62 -169.847 -23.6311 -89.7501 -60.497
66356 -151.471 -107.96 -168.922 -23.1303 -88.7634 -60.2651
66357 -151.462 -108.336 -167.991 -22.6377 -87.7603 -60.0273
66358 -151.439 -108.678 -167.043 -22.1288 -86.7534 -59.7753
66359 -151.465 -109.048 -166.171 -21.6109 -85.73 -59.508
66360 -151.485 -109.448 -165.345 -21.1031 -84.6964 -59.2298
66361 -151.552 -109.858 -164.459 -20.5968 -83.6782 -58.9229
66362 -151.562 -110.281 -163.615 -20.095 -82.6396 -58.6154
66363 -151.606 -110.715 -162.786 -19.6029 -81.5959 -58.3083
66364 -151.65 -111.179 -161.996 -19.0974 -80.5462 -57.974
66365 -151.698 -111.668 -161.218 -18.599 -79.506 -57.6255
66366 -151.755 -112.149 -160.426 -18.095 -78.4459 -57.254
66367 -151.812 -112.616 -159.678 -17.6043 -77.3906 -56.9013
66368 -151.888 -113.111 -158.933 -17.1166 -76.3141 -56.5232
66369 -151.978 -113.621 -158.198 -16.6413 -75.2436 -56.126
66370 -152.102 -114.151 -157.511 -16.1717 -74.182 -55.7089
66371 -152.198 -114.68 -156.852 -15.6952 -73.0942 -55.3003
66372 -152.309 -115.216 -156.192 -15.2232 -72.0385 -54.8717
66373 -152.413 -115.771 -155.54 -14.7539 -70.9576 -54.435
66374 -152.537 -116.343 -154.943 -14.2843 -69.8902 -53.9818
66375 -152.709 -116.914 -154.35 -13.8071 -68.8247 -53.5162
66376 -152.858 -117.46 -153.764 -13.3392 -67.768 -53.061
66377 -153.023 -118.079 -153.214 -12.8662 -66.6993 -52.5893
66378 -153.184 -118.691 -152.685 -12.4131 -65.6344 -52.0937
66379 -153.373 -119.275 -152.145 -11.9481 -64.5729 -51.5931
66380 -153.564 -119.879 -151.626 -11.5001 -63.5056 -51.0833
66381 -153.778 -120.508 -151.142 -11.0643 -62.4557 -50.5662
66382 -153.975 -121.133 -150.661 -10.6064 -61.3898 -50.0659
66383 -154.229 -121.79 -150.226 -10.1682 -60.3371 -49.5399
66384 -154.464 -122.452 -149.816 -9.71725 -59.2701 -49.0101
66385 -154.75 -123.13 -149.423 -9.27558 -58.2389 -48.4554
66386 -155.008 -123.797 -149.042 -8.85254 -57.1896 -47.9084
66387 -155.312 -124.5 -148.733 -8.43079 -56.1532 -47.36
66388 -155.587 -125.183 -148.384 -8.0074 -55.1222 -46.8118
66389 -155.887 -125.882 -148.046 -7.58053 -54.1066 -46.2466
66390 -156.179 -126.608 -147.765 -7.16792 -53.0924 -45.6787
66391 -156.521 -127.318 -147.483 -6.7548 -52.086 -45.1023
66392 -156.899 -128.069 -147.241 -6.35314 -51.0732 -44.5284
66393 -157.296 -128.848 -147.015 -5.94065 -50.0848 -43.9593
66394 -157.685 -129.594 -146.792 -5.54214 -49.1038 -43.3844
66395 -158.087 -130.396 -146.607 -5.13984 -48.1213 -42.7955
66396 -158.469 -131.173 -146.426 -4.74913 -47.1532 -42.1917
66397 -158.909 -131.982 -146.282 -4.34444 -46.1868 -41.5951
66398 -159.369 -132.777 -146.135 -3.96023 -45.2567 -41.0024
66399 -159.817 -133.591 -146.004 -3.57078 -44.3224 -40.4055
66400 -160.313 -134.411 -145.904 -3.16797 -43.3965 -39.7965
66401 -160.771 -135.207 -145.818 -2.79083 -42.4949 -39.1827
66402 -161.239 -136.043 -145.743 -2.4128 -41.5933 -38.5975
66403 -161.753 -136.881 -145.707 -2.03614 -40.711 -38.0119
66404 -162.261 -137.779 -145.68 -1.66248 -39.8371 -37.4246
66405 -162.805 -138.649 -145.698 -1.27799 -38.9658 -36.8337
66406 -163.339 -139.531 -145.696 -0.916788 -38.115 -36.2311
66407 -163.902 -140.453 -145.738 -0.553503 -37.2689 -35.6238
66408 -164.483 -141.353 -145.764 -0.191048 -36.4393 -35.0196
66409 -165.073 -142.256 -145.799 0.174963 -35.6425 -34.4213
66410 -165.697 -143.196 -145.856 0.536596 -34.8346 -33.8213
66411 -166.315 -144.126 -145.94 0.891126 -34.0255 -33.2023
66412 -166.945 -145.086 -146.043 1.2477 -33.2553 -32.6158
66413 -167.588 -146.062 -146.167 1.6031 -32.4874 -32.0205
66414 -168.243 -147.035 -146.3 1.96278 -31.7289 -31.4349
66415 -168.889 -148.049 -146.441 2.32112 -30.9904 -30.8559
66416 -169.584 -149.061 -146.593 2.67135 -30.2634 -30.262
66417 -170.312 -150.1 -146.764 3.0109 -29.5485 -29.6784
66418 -171.028 -151.133 -146.94 3.36485 -28.8637 -29.0978
66419 -171.771 -152.192 -147.139 3.71345 -28.1915 -28.5245
66420 -172.476 -153.258 -147.363 4.07833 -27.5226 -27.9439
66421 -173.203 -154.327 -147.566 4.43284 -26.8487 -27.3837
66422 -173.997 -155.417 -147.82 4.79055 -26.2247 -26.8224
66423 -174.757 -156.516 -148.069 5.13466 -25.5963 -26.2568
66424 -175.578 -157.587 -148.328 5.46947 -24.9841 -25.6831
66425 -176.377 -158.71 -148.588 5.81192 -24.3894 -25.1385
66426 -177.154 -159.811 -148.818 6.17078 -23.8236 -24.5779
66427 -177.981 -160.97 -149.094 6.53171 -23.2707 -24.0301
66428 -178.792 -162.123 -149.401 6.87939 -22.7131 -23.4836
66429 -179.618 -163.309 -149.696 7.24711 -22.1751 -22.9443
66430 -180.422 -164.478 -149.995 7.60852 -21.6395 -22.4131
66431 -181.24 -165.669 -150.323 7.95764 -21.1315 -21.8843
66432 -182.045 -166.856 -150.609 8.30678 -20.6431 -21.3725
66433 -182.878 -168.03 -150.903 8.66678 -20.154 -20.8556
66434 -183.711 -169.262 -151.252 9.02492 -19.6712 -20.3504
66435 -184.513 -170.461 -151.582 9.37828 -19.226 -19.8388
66436 -185.384 -171.727 -151.929 9.73507 -18.7746 -19.339
66437 -186.226 -172.948 -152.294 10.1032 -18.3337 -18.8398
66438 -187.079 -174.203 -152.65 10.4688 -17.9248 -18.3749
66439 -187.922 -175.453 -153.005 10.8477 -17.523 -17.8964
66440 -188.783 -176.692 -153.375 11.2217 -17.1282 -17.4323
66441 -189.627 -177.966 -153.728 11.5915 -16.7539 -16.9733
66442 -190.468 -179.291 -154.104 11.9641 -16.3911 -16.5112
66443 -191.314 -180.567 -154.471 12.3404 -16.0567 -16.058
66444 -192.168 -181.839 -154.84 12.7299 -15.7085 -15.612
66445 -193.013 -183.151 -155.213 13.1002 -15.3769 -15.1513
66446 -193.896 -184.443 -155.612 13.5061 -15.0526 -14.7072
66447 -194.721 -185.756 -155.959 13.8966 -14.7147 -14.2887
66448 -195.587 -187.074 -156.341 14.2994 -14.3999 -13.8714
66449 -196.425 -188.393 -156.727 14.6957 -14.1098 -13.453
66450 -197.261 -189.733 -157.102 15.0908 -13.8438 -13.0516
66451 -198.081 -191.033 -157.486 15.5001 -13.5631 -12.6703
66452 -198.926 -192.363 -157.848 15.8993 -13.301 -12.2736
66453 -199.749 -193.712 -158.206 16.3119 -13.0565 -11.8922
66454 -200.561 -195.036 -158.578 16.722 -12.823 -11.5048
66455 -201.388 -196.373 -158.934 17.1483 -12.569 -11.1362
66456 -202.179 -197.731 -159.279 17.5847 -12.3413 -10.7798
66457 -202.945 -199.07 -159.611 18.0237 -12.1121 -10.4431
66458 -203.7 -200.389 -159.949 18.466 -11.906 -10.0977
66459 -204.466 -201.72 -160.286 18.9241 -11.688 -9.75165
66460 -205.261 -203.055 -160.643 19.3823 -11.5009 -9.42853
66461 -205.991 -204.368 -160.972 19.8476 -11.2945 -9.11492
66462 -206.708 -205.668 -161.275 20.3267 -11.1057 -8.79937
66463 -207.423 -206.983 -161.58 20.7982 -10.9159 -8.49872
66464 -208.144 -208.245 -161.876 21.2683 -10.7393 -8.21496
66465 -208.788 -209.55 -162.179 21.7624 -10.5657 -7.93139
66466 -209.458 -210.827 -162.477 22.2476 -10.4063 -7.6519
66467 -210.138 -212.104 -162.766 22.7582 -10.2277 -7.37486
66468 -210.812 -213.367 -163.033 23.2702 -10.0552 -7.11065
